Rk,Player,Pos,Age,Team,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,PASSES_MADE,PASSES_RECEIVED,AST,FT_AST,SECONDARY_AST,POTENTIAL_AST,AST_POINTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FG2M,FG2A,FG2_PCT,NS_FG2_PCT,PLUSMINUS,CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,FG3M,FG3A,FG3_PCT,NS_FG3_PCT,PLUSMINUS,mins,o_reb,d_reb,stl,tov,fls,team,o_reb_pct,d_reb_pct,stl_pct,tov_pct,usg_pct
560,Dereon Seabron,SG,22,NOP,5,12,.400,.400,nan,.400,nan,.400,.000,.000,84,73,nan,73,nan,69,nan,nan,-1.5,-1.8,1631220,Dereon Seabron,1610612740,NOP,5,2,3,2.3,1.6,2.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1631220,Dereon Seabron,1610612740,NOP,G,23.0,4,3,0.8,0.75,1.0,0.75,0.495,0.256,1631220,Dereon Seabron,1610612740,NOP,G,23.0,4,1,0.2,0.0,0.25,0.0,0.427,-0.427,2.4,0.2,0.0,0.0,0.0,0.2,NOP,9.5,0.0,0.0,0.0,17.9
562,Collin Sexton,PG,24,UTA,48,1145,.506,.546,.393,.558,.819,.616,.425,.261,107,100,109,102,105,106,160,67,11.6,39.2,1629012,Collin Sexton,1610612762,UTA,48,24,24,23.9,30.9,38.4,2.9,0.2,0.3,5.8,7.5,3.4,0.093,0.11,1629012,Collin Sexton,1610612762,UTA,G,24.0,45,44,0.592,2.69,4.87,0.553,0.533,0.02,1629012,Collin Sexton,1610612762,UTA,G,24.0,45,45,0.408,1.07,3.36,0.318,0.364,-0.046,23.9,0.8,1.4,0.6,1.8,2.3,UTA,3.5,6.3,1.1,13.3,23.4
563,Landry Shamet,SG,25,PHO,40,807,.377,.376,.377,.502,.882,.537,.170,.663,79,69,104,92,113,92,64,171,-26.2,-28.8,1629013,Landry Shamet,1610612756,PHX,40,19,21,20.2,25.7,27.7,2.3,0.2,0.3,4.1,5.8,2.9,0.09,0.111,1629013,Landry Shamet,1610612756,PHX,G,26.0,38,38,0.614,2.71,5.11,0.531,0.542,-0.011,1629013,Landry Shamet,1610612756,PHX,G,26.0,38,36,0.386,1.13,3.21,0.352,0.366,-0.014,20.2,0.3,1.4,0.7,0.9,1.5,PHO,1.5,7.9,1.6,10.0,18.9
564,Day'Ron Sharpe,C,21,BRK,48,552,.544,.544,.545,.561,.636,.581,.322,.064,114,99,151,103,81,100,121,17,5.5,.1,1630549,Day'Ron Sharpe,1610612751,BKN,48,22,26,11.5,13.8,9.7,0.8,0.1,0.0,1.3,1.9,0.9,0.056,0.062,1630549,Day'Ron Sharpe,1610612751,BKN,C,21.0,44,41,0.731,2.8,5.11,0.547,0.557,-0.01,1630549,Day'Ron Sharpe,1610612751,BKN,C,21.0,44,32,0.269,0.64,1.89,0.337,0.356,-0.019,11.5,2.1,2.1,0.3,0.9,1.9,BRK,20.6,20.1,1.3,17.7,19.0
565,Shaedon Sharpe,SG,19,POR,80,1779,.472,.559,.360,.551,.714,.568,.162,.437,99,102,100,101,91,98,61,113,7.4,-18.0,1631101,Shaedon Sharpe,1610612757,POR,80,32,48,22.2,15.5,18.9,1.2,0.1,0.2,2.2,3.1,1.5,0.076,0.099,1631101,Shaedon Sharpe,1610612757,POR,G,20.0,79,77,0.597,2.95,5.22,0.566,0.541,0.024,1631101,Shaedon Sharpe,1610612757,POR,G,20.0,79,75,0.403,1.46,3.52,0.414,0.365,0.049,22.2,0.8,2.2,0.5,1.0,1.7,POR,4.0,11.3,1.0,10.7,19.0
566,Pascal Siakam,PF,28,TOR,71,2652,.480,.523,.324,.515,.774,.565,.361,.219,101,96,90,94,99,97,135,56,-78.8,-48.8,1627783,Pascal Siakam,1610612761,TOR,71,35,36,37.4,54.3,57.4,5.8,0.5,0.7,11.0,15.5,7.0,0.108,0.13,1627783,Pascal Siakam,1610612761,TOR,F,29.0,66,65,0.632,5.26,9.09,0.578,0.556,0.022,1627783,Pascal Siakam,1610612761,TOR,F,29.0,66,65,0.368,1.88,5.29,0.355,0.357,-0.002,37.4,1.8,6.0,0.9,2.4,3.2,TOR,5.2,19.6,1.2,10.0,27.2
567,Chris Silva,PF,26,DAL,1,3,1.000,1.000,nan,1.000,nan,1.000,.000,.000,210,183,nan,183,nan,172,nan,nan,.9,.8,1629735,Chris Silva,1610612742,DAL,1,1,0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629735,Chris Silva,1610612742,DAL,F,26.0,1,1,0.25,0.0,1.0,0.0,0.473,-0.473,1629735,Chris Silva,1610612742,DAL,F,26.0,1,1,0.75,0.0,3.0,0.0,0.372,-0.372,3.0,0.0,0.0,0.0,1.0,2.0,DAL,0.0,0.0,0.0,50.0,30.1
568,Ben Simmons,PG,26,BRK,42,1105,.566,.571,.000,.566,.439,.559,.243,.009,119,104,nan,104,56,96,91,2,9.7,-11.3,1627732,Ben Simmons,1610612751,BKN,42,24,18,26.3,52.2,42.3,6.1,0.3,0.6,9.5,15.5,7.0,0.117,0.134,1627732,Ben Simmons,1610612751,BKN,G-F,26.0,42,42,0.72,3.95,7.67,0.516,0.554,-0.038,1627732,Ben Simmons,1610612751,BKN,G-F,26.0,42,39,0.28,0.93,2.98,0.312,0.355,-0.043,26.3,1.0,5.3,1.3,2.3,3.3,BRK,4.2,22.2,2.4,27.2,14.3
569,Kobi Simmons,SG,25,CHO,5,28,.167,.000,.200,.250,1.000,.363,.333,.833,35,nan,55,46,128,63,125,215,-3.5,-3.0,1628424,Kobi Simmons,1610612766,CHA,5,1,4,5.6,6.6,6.2,1.0,0.0,0.2,1.4,2.4,1.2,0.152,0.182,1628424,Kobi Simmons,1610612766,CHA,G,25.0,5,4,0.538,0.4,1.4,0.286,0.496,-0.21,1628424,Kobi Simmons,1610612766,CHA,G,25.0,5,3,0.462,0.4,1.2,0.333,0.292,0.041,5.6,0.2,0.6,0.0,0.2,0.0,CHO,3.7,11.7,0.0,12.7,11.8
570,Anfernee Simons,SG,23,POR,62,2171,.447,.528,.377,.548,.894,.581,.171,.538,94,96,105,101,114,100,64,139,6.4,-0.4,1629014,Anfernee Simons,1610612757,POR,62,27,35,35.0,45.4,57.5,4.1,0.3,1.0,7.1,10.3,5.4,0.09,0.118,1629014,Anfernee Simons,1610612757,POR,G,24.0,62,62,0.684,5.45,9.73,0.561,0.542,0.019,1629014,Anfernee Simons,1610612757,POR,G,24.0,62,60,0.316,1.5,4.5,0.333,0.362,-0.029,35.0,0.3,2.3,0.7,2.1,2.3,POR,0.9,7.6,0.9,10.2,25.1
572,Jericho Sims,C,24,NYK,52,812,.776,.783,.000,.776,.750,.780,.150,.009,163,143,nan,142,96,134,56,2,49.3,45.4,1630579,Jericho Sims,1610612752,NYK,52,31,21,15.6,16.7,7.4,0.5,0.0,0.1,0.9,1.2,0.5,0.029,0.032,1630579,Jericho Sims,1610612752,NYK,C,24.0,47,46,0.778,3.32,6.04,0.549,0.562,-0.013,1630579,Jericho Sims,1610612752,NYK,C,24.0,47,37,0.222,0.64,1.72,0.37,0.364,0.006,15.6,1.9,2.8,0.3,0.5,1.8,NYK,13.3,19.4,0.9,19.1,7.4
573,Marcus Smart,PG,28,BOS,61,1957,.415,.519,.336,.511,.746,.538,.196,.568,87,95,93,94,95,92,74,147,-41.5,-57.2,203935,Marcus Smart,1610612738,BOS,61,43,18,32.1,45.1,49.8,6.3,0.4,0.8,10.7,15.7,7.4,0.139,0.164,203935,Marcus Smart,1610612738,BOS,G,29.0,58,58,0.562,3.55,6.24,0.569,0.542,0.027,203935,Marcus Smart,1610612738,BOS,G,29.0,58,57,0.438,1.71,4.86,0.351,0.36,-0.009,32.1,0.8,2.4,1.5,2.3,2.8,BOS,2.6,8.0,2.3,17.9,17.8
574,Dennis Smith Jr.,PG,25,CHO,54,1390,.412,.475,.216,.438,.736,.475,.235,.246,87,87,60,80,94,82,88,63,-96.9,-105.7,1628372,Dennis Smith Jr.,1610612766,CHA,54,19,35,25.7,41.5,44.0,4.8,0.7,0.5,10.0,12.8,6.0,0.117,0.146,1628372,Dennis Smith Jr.,1610612766,CHA,G,25.0,53,53,0.614,3.28,6.62,0.496,0.535,-0.039,1628372,Dennis Smith Jr.,1610612766,CHA,G,25.0,53,50,0.386,1.32,4.17,0.317,0.362,-0.045,25.7,0.5,2.6,1.4,1.5,2.3,CHO,2.0,11.0,2.6,14.1,17.6
575,Dru Smith,SG,25,TOT,15,158,.400,.500,.263,.456,1.000,.475,.067,.422,84,91,73,84,128,82,25,109,-8.1,-9.8,1630696,Dru Smith,1610612751,BKN,15,7,8,10.6,14.6,13.2,1.5,0.1,0.1,2.0,3.4,1.6,0.1,0.11,1630696,Dru Smith,1610612751,BKN,G,25.0,13,11,0.697,2.15,4.08,0.528,0.555,-0.027,1630696,Dru Smith,1610612751,BKN,G,25.0,13,9,0.303,0.62,1.77,0.348,0.391,-0.043,10.5,0.1,1.5,0.7,0.2,1.5,BRK,1.4,15.9,3.1,6.1,13.8
578,Ish Smith,PG,34,DEN,43,398,.397,.420,.167,.405,.500,.407,.031,.092,84,77,46,74,64,70,11,24,-36.9,-46.3,202397,Ish Smith,1610612743,DEN,43,25,18,9.3,16.8,18.0,2.3,0.2,0.2,4.1,5.9,2.7,0.139,0.161,202397,Ish Smith,1610612743,DEN,G,34.0,31,29,0.66,1.77,3.0,0.591,0.53,0.062,202397,Ish Smith,1610612743,DEN,G,34.0,31,21,0.34,0.55,1.55,0.354,0.329,0.026,9.3,0.1,1.1,0.2,1.0,0.8,DEN,1.5,13.8,1.0,24.9,19.3
580,Jabari Smith Jr.,PF,19,HOU,79,2451,.408,.487,.307,.475,.786,.514,.231,.438,86,89,85,87,101,88,87,113,-124.7,-132.3,1631095,Jabari Smith Jr.,1610612745,HOU,79,21,58,31.0,31.7,24.5,1.3,0.2,0.2,2.1,3.2,1.6,0.04,0.051,1631095,Jabari Smith Jr.,1610612745,HOU,F,20.0,76,76,0.618,5.34,9.29,0.575,0.555,0.02,1631095,Jabari Smith Jr.,1610612745,HOU,F,20.0,76,75,0.382,2.24,5.74,0.39,0.362,0.028,31.0,1.5,5.7,0.5,1.3,2.9,HOU,5.4,20.3,0.9,9.6,18.4
579,Jalen Smith,C,22,IND,68,1279,.476,.593,.283,.530,.759,.565,.270,.376,100,108,78,97,97,97,101,97,-16.0,-18.6,1630188,Jalen Smith,1610612754,IND,68,31,37,18.8,20.1,16.9,1.0,0.0,0.2,1.2,2.4,1.2,0.048,0.059,1630188,Jalen Smith,1610612754,IND,F-C,23.0,64,63,0.714,3.64,6.97,0.522,0.557,-0.034,1630188,Jalen Smith,1610612754,IND,F-C,23.0,64,52,0.286,1.0,2.8,0.358,0.364,-0.007,18.8,1.9,3.9,0.3,1.1,2.3,IND,11.2,22.9,0.8,11.2,21.0
581,Xavier Sneed,SF,25,CHO,4,48,.500,.500,.500,.650,1.000,.723,.400,.600,105,91,139,119,128,124,150,155,2.1,3.3,1630270,Xavier Sneed,1610612766,CHA,4,0,4,12.1,12.0,10.5,1.3,0.0,0.0,1.0,2.8,1.3,0.104,0.104,1630270,Xavier Sneed,1610612766,CHA,F,25.0,4,4,0.75,1.75,3.75,0.467,0.526,-0.06,1630270,Xavier Sneed,1610612766,CHA,F,25.0,4,3,0.25,0.0,1.25,0.0,0.347,-0.347,12.0,0.0,1.3,0.0,0.8,1.8,CHO,0.0,11.3,0.0,20.3,12.9
582,Jeremy Sochan,PF,19,SAS,56,1458,.453,.519,.246,.483,.698,.509,.210,.243,95,95,68,89,89,88,79,63,-69.0,-87.0,1631110,Jeremy Sochan,1610612759,SAS,55,15,40,26.1,30.9,29.2,2.6,0.3,0.3,5.3,6.8,3.2,0.084,0.105,1631110,Jeremy Sochan,1610612759,SAS,F,20.0,54,53,0.646,4.24,7.52,0.564,0.554,0.011,1631110,Jeremy Sochan,1610612759,SAS,F,20.0,54,53,0.354,1.63,4.11,0.396,0.363,0.033,26.0,1.7,3.6,0.8,1.7,2.5,SAS,6.9,15.6,1.4,13.9,19.8
583,Jaden Springer,SG,20,PHI,16,89,.486,.500,.400,.514,.750,.545,.229,.143,102,91,111,94,96,94,86,37,-2.2,-2.8,1630531,Jaden Springer,1610612755,PHI,16,13,3,5.6,2.5,3.6,0.5,0.0,0.0,0.6,1.2,0.5,0.2,0.2,1630531,Jaden Springer,1610612755,PHI,G,20.0,11,9,0.559,1.09,1.73,0.632,0.528,0.103,1630531,Jaden Springer,1610612755,PHI,G,20.0,11,7,0.441,0.82,1.36,0.6,0.376,0.224,5.6,0.4,0.5,0.4,0.2,0.9,PHI,8.1,10.4,3.9,7.2,20.8
584,Lamar Stevens,SF,25,CLE,62,1120,.448,.513,.316,.500,.702,.524,.198,.330,94,94,88,92,90,90,74,85,-26.1,-36.0,1630205,Lamar Stevens,1610612739,CLE,62,39,23,18.1,14.9,10.1,0.5,0.0,0.1,1.0,1.4,0.6,0.036,0.043,1630205,Lamar Stevens,1610612739,CLE,F,25.0,53,50,0.622,2.53,5.06,0.5,0.541,-0.041,1630205,Lamar Stevens,1610612739,CLE,F,25.0,53,47,0.378,0.98,3.08,0.319,0.352,-0.033,18.1,0.8,2.6,0.4,0.4,1.3,CLE,5.0,16.7,1.2,7.9,13.6
585,Isaiah Stewart,C,21,DET,50,1414,.442,.542,.327,.518,.738,.560,.338,.465,93,99,91,95,94,96,127,120,-23.9,-21.9,1630191,Isaiah Stewart,1610612765,DET,49,12,37,28.3,27.4,21.1,1.4,0.1,0.1,2.2,3.5,1.5,0.051,0.056,1630191,Isaiah Stewart,1610612765,DET,F-C,22.0,47,47,0.655,5.04,9.57,0.527,0.562,-0.036,1630191,Isaiah Stewart,1610612765,DET,F-C,22.0,47,46,0.345,2.04,5.04,0.405,0.354,0.051,28.3,2.3,5.8,0.4,1.4,2.7,DET,8.7,23.3,0.7,11.8,17.3
586,Max Strus,SF,26,MIA,80,2272,.410,.559,.350,.535,.876,.557,.113,.713,86,102,97,98,112,96,42,184,-16.5,-40.9,1629622,Max Strus,1610612748,MIA,80,42,38,28.4,32.2,28.7,2.1,0.2,0.2,3.9,5.4,2.5,0.066,0.078,1629622,Max Strus,1610612748,MIA,G-F,27.0,75,74,0.554,3.79,6.59,0.575,0.543,0.032,1629622,Max Strus,1610612748,MIA,G-F,27.0,75,73,0.446,2.13,5.31,0.402,0.362,0.04,28.4,0.6,2.6,0.5,0.9,2.1,MIA,2.4,11.2,0.9,7.8,17.6
587,Jalen Suggs,SG,21,ORL,53,1246,.419,.496,.327,.493,.723,.528,.268,.455,88,91,91,90,92,91,101,117,-46.2,-53.0,1630591,Jalen Suggs,1610612753,ORL,53,20,33,23.5,30.7,29.4,2.9,0.2,0.2,4.7,7.2,3.3,0.095,0.109,1630591,Jalen Suggs,1610612753,ORL,G,22.0,51,51,0.56,3.0,5.61,0.535,0.545,-0.01,1630591,Jalen Suggs,1610612753,ORL,G,22.0,51,49,0.44,1.55,4.41,0.351,0.363,-0.012,23.5,1.0,2.0,1.3,1.8,2.3,ORL,5.0,9.6,2.6,15.9,20.3
588,Edmond Sumner,SG,27,BRK,53,736,.461,.511,.356,.519,.917,.597,.401,.323,97,93,99,95,117,103,151,83,-14.3,10.0,1628410,Edmond Sumner,1610612751,BKN,53,33,20,13.9,15.5,18.4,1.3,0.1,0.3,2.4,3.1,1.7,0.083,0.108,1628410,Edmond Sumner,1610612751,BKN,G,27.0,47,45,0.636,1.74,3.13,0.558,0.548,0.01,1628410,Edmond Sumner,1610612751,BKN,G,27.0,47,34,0.364,0.72,1.79,0.405,0.361,0.044,13.9,0.2,1.2,0.6,0.9,1.6,BRK,2.0,9.9,2.1,13.6,22.1
589,Cole Swider,SF,23,LAL,7,41,.333,.000,.375,.500,nan,.500,.000,.889,70,nan,104,92,nan,86,nan,229,-0.8,-1.5,1631306,Cole Swider,1610612747,LAL,7,2,5,5.9,6.6,4.7,0.6,0.0,0.0,0.9,1.4,0.6,0.087,0.087,1631306,Cole Swider,1610612747,LAL,F,24.0,5,4,0.381,1.4,1.6,0.875,0.541,0.334,1631306,Cole Swider,1610612747,LAL,F,24.0,5,4,0.619,1.0,2.6,0.385,0.373,0.011,5.9,0.1,0.9,0.0,0.0,0.4,LAL,2.7,15.2,0.0,0.0,9.3
590,Jae'Sean Tate,SF,27,HOU,31,677,.480,.530,.283,.509,.725,.546,.301,.201,101,97,78,93,93,94,113,52,-16.7,-18.5,1630256,Jae'Sean Tate,1610612745,HOU,31,7,24,21.9,30.4,30.2,2.7,0.3,0.2,5.5,7.4,3.2,0.089,0.106,1630256,Jae'Sean Tate,1610612745,HOU,F,27.0,31,31,0.525,2.1,4.32,0.485,0.536,-0.051,1630256,Jae'Sean Tate,1610612745,HOU,F,27.0,31,30,0.475,1.32,3.9,0.339,0.363,-0.024,21.8,1.3,2.5,0.7,1.5,3.4,HOU,6.6,12.6,1.5,15.3,18.8
591,Jayson Tatum,SF,24,BOS,74,2732,.466,.558,.350,.543,.854,.607,.399,.440,98,102,97,100,109,104,150,114,-6.1,94.5,1628369,Jayson Tatum,1610612738,BOS,74,52,22,36.9,45.4,53.6,4.6,0.2,1.1,8.6,12.2,5.9,0.102,0.131,1628369,Jayson Tatum,1610612738,BOS,F-G,25.0,70,70,0.641,4.23,7.77,0.544,0.54,0.004,1628369,Jayson Tatum,1610612738,BOS,F-G,25.0,70,65,0.359,1.33,4.36,0.305,0.359,-0.054,36.9,1.1,7.7,1.1,2.9,2.2,BOS,3.2,22.5,1.4,10.4,32.7
592,Terry Taylor,PF,23,TOT,31,264,.520,.607,.263,.553,.545,.557,.147,.253,109,111,73,101,70,96,55,65,1.2,-3.8,1630678,Terry Taylor,1610612741,CHI,31,13,18,8.5,6.8,5.8,0.3,0.0,0.0,0.7,0.9,0.3,0.047,0.047,1630678,Terry Taylor,1610612741,CHI,F,23.0,20,18,0.617,1.5,2.9,0.517,0.553,-0.036,1630678,Terry Taylor,1610612741,CHI,F,23.0,20,17,0.383,0.5,1.8,0.278,0.347,-0.069,8.5,0.9,0.6,0.1,0.3,0.8,CHI,11.4,8.4,0.5,10.1,14.2
595,Garrett Temple,SG,36,NOP,25,162,.400,.368,.423,.522,.750,.535,.089,.578,84,67,117,96,96,92,33,149,-2.1,-4.4,202066,Garrett Temple,1610612740,NOP,25,16,9,6.5,6.2,5.6,0.5,0.1,0.1,0.9,1.2,0.7,0.084,0.117,202066,Garrett Temple,1610612740,NOP,G-F,37.0,22,19,0.646,0.91,1.91,0.476,0.526,-0.05,202066,Garrett Temple,1610612740,NOP,G-F,37.0,22,12,0.354,0.5,1.05,0.478,0.348,0.13,6.5,0.2,0.5,0.4,0.2,0.6,NOP,3.5,8.4,2.7,7.9,13.4
596,Dalen Terry,SG,20,CHI,38,214,.444,.556,.259,.493,.667,.523,.292,.375,93,101,72,90,85,90,109,97,-7.5,-9.4,1631207,Dalen Terry,1610612741,CHI,37,18,19,5.8,5.6,5.2,0.6,0.0,0.1,0.9,1.4,0.6,0.107,0.102,1631207,Dalen Terry,1610612741,CHI,F,20.0,24,20,0.575,0.96,1.92,0.5,0.516,-0.016,1631207,Dalen Terry,1610612741,CHI,F,20.0,24,18,0.425,0.58,1.42,0.412,0.354,0.058,5.6,0.3,0.7,0.3,0.2,0.6,CHI,6.5,13.0,2.5,9.0,18.4
597,Daniel Theis,C,30,IND,7,109,.477,.576,.182,.500,.417,.497,.273,.250,100,105,50,92,53,86,102,65,-4.0,-8.3,1628464,Daniel Theis,1610612754,IND,7,1,6,15.5,16.3,17.6,1.3,0.0,0.1,1.6,3.4,1.4,0.079,0.088,1628464,Daniel Theis,1610612754,IND,F-C,31.0,7,7,0.722,3.57,5.57,0.641,0.573,0.068,1628464,Daniel Theis,1610612754,IND,F-C,31.0,7,6,0.278,0.86,2.14,0.4,0.371,0.029,15.6,1.0,2.1,0.3,0.4,1.0,IND,7.1,15.2,0.9,5.7,20.1
598,Cam Thomas,SG,21,BRK,57,948,.441,.464,.383,.497,.868,.567,.382,.292,93,85,106,91,111,98,143,75,-44.3,-15.1,1630560,Cam Thomas,1610612751,BKN,57,30,27,16.6,17.5,23.3,1.4,0.1,0.2,2.5,3.4,1.6,0.078,0.094,1630560,Cam Thomas,1610612751,BKN,G,21.0,50,49,0.68,2.54,4.88,0.52,0.545,-0.024,1630560,Cam Thomas,1610612751,BKN,G,21.0,50,43,0.32,0.82,2.3,0.357,0.36,-0.003,16.6,0.1,1.5,0.4,1.1,1.0,BRK,1.0,10.1,1.0,10.6,27.8
599,Klay Thompson,SF,32,GSW,69,2279,.436,.470,.412,.556,.879,.576,.105,.584,92,86,114,102,112,99,40,151,27.7,-14.0,202691,Klay Thompson,1610612744,GSW,68,37,31,33.2,25.8,39.1,2.3,0.2,0.6,4.2,5.9,3.2,0.091,0.123,202691,Klay Thompson,1610612744,GSW,G,33.0,67,67,0.643,3.54,6.42,0.551,0.555,-0.004,202691,Klay Thompson,1610612744,GSW,G,33.0,67,64,0.357,1.33,3.57,0.372,0.363,0.009,33.0,0.6,3.6,0.7,1.8,1.9,GSW,1.9,11.7,1.0,8.6,26.4
600,JT Thor,PF,20,CHO,69,969,.399,.487,.317,.481,.702,.506,.197,.517,84,89,88,88,90,87,74,133,-30.5,-38.7,1630550,JT Thor,1610612766,CHA,69,22,47,14.0,14.5,10.5,0.5,0.0,0.1,0.9,1.2,0.6,0.036,0.043,1630550,JT Thor,1610612766,CHA,F,20.0,63,62,0.691,2.76,4.9,0.563,0.545,0.019,1630550,JT Thor,1610612766,CHA,F,20.0,63,55,0.309,0.76,2.19,0.348,0.361,-0.014,14.0,0.5,1.7,0.3,0.6,1.0,CHO,3.9,13.0,1.1,14.5,13.1
601,Matisse Thybulle,SF-SG,25,TOT,71,1200,.435,.533,.365,.542,.679,.552,.111,.585,91,97,101,99,87,95,42,151,-1.9,-15.4,1629680,Matisse Thybulle,1610612757,POR,71,38,33,16.9,11.6,8.9,0.7,0.0,0.1,1.5,1.9,0.8,0.064,0.073,1629680,Matisse Thybulle,1610612757,POR,G-F,26.0,65,58,0.618,2.28,4.0,0.569,0.536,0.033,1629680,Matisse Thybulle,1610612757,POR,G-F,26.0,65,53,0.382,0.75,2.48,0.304,0.361,-0.056,16.9,0.6,1.4,1.2,0.3,1.6,POR,3.9,9.7,3.4,8.3,10.6
605,Isaiah Todd,PF,21,WAS,6,61,.158,.222,.100,.184,1.000,.226,.105,.526,33,41,28,34,128,39,40,136,-13.7,-14.1,1630225,Isaiah Todd,1610612764,WAS,6,2,4,10.2,9.8,9.5,0.7,0.0,0.0,1.7,1.8,0.7,0.068,0.068,1630225,Isaiah Todd,1610612764,WAS,F,21.0,2,1,0.75,4.5,7.5,0.6,0.57,0.03,1630225,Isaiah Todd,1610612764,WAS,F,21.0,2,2,0.25,0.5,2.5,0.2,0.298,-0.098,10.2,0.3,1.7,0.2,0.3,0.7,WAS,3.8,17.6,0.8,9.1,15.6
606,Obi Toppin,PF,24,NYK,67,1050,.446,.593,.344,.548,.809,.565,.112,.589,94,108,95,100,103,97,42,152,2.1,-14.1,1630167,Obi Toppin,1610612752,NYK,67,37,30,15.7,18.6,14.6,1.0,0.0,0.1,1.6,2.5,1.1,0.053,0.058,1630167,Obi Toppin,1610612752,NYK,F,25.0,62,56,0.545,1.68,3.05,0.55,0.554,-0.004,1630167,Obi Toppin,1610612752,NYK,F,25.0,62,59,0.455,0.98,2.55,0.386,0.366,0.02,15.7,0.4,2.4,0.3,0.6,1.0,NYK,3.0,16.6,1.1,8.0,19.5
607,Juan Toscano-Anderson,SF,29,TOT,52,700,.448,.560,.186,.476,.792,.505,.168,.301,94,102,52,87,101,87,63,78,-19.9,-23.5,1629308,Juan Toscano-Anderson,1610612762,UTA,52,19,33,13.5,15.8,11.2,1.3,0.2,0.1,2.2,3.4,1.5,0.079,0.096,1629308,Juan Toscano-Anderson,1610612762,UTA,F,30.0,46,43,0.609,2.41,4.2,0.575,0.547,0.028,1629308,Juan Toscano-Anderson,1610612762,UTA,F,30.0,46,40,0.391,0.96,2.7,0.355,0.359,-0.004,13.5,0.5,1.8,0.3,0.7,1.5,UTA,4.4,14.4,1.1,18.1,11.3
610,Karl-Anthony Towns,PF,27,MIN,29,957,.495,.576,.366,.565,.874,.618,.315,.383,104,105,101,104,112,106,118,99,17.3,35.4,1626157,Karl-Anthony Towns,1610612750,MIN,28,14,14,33.2,39.5,42.9,4.7,0.4,0.4,7.2,11.3,5.5,0.119,0.139,1626157,Karl-Anthony Towns,1610612750,MIN,C-F,27.0,28,28,0.617,3.89,8.5,0.458,0.547,-0.09,1626157,Karl-Anthony Towns,1610612750,MIN,C-F,27.0,28,27,0.383,2.11,5.29,0.399,0.358,0.041,33.0,1.7,6.5,0.7,3.0,3.8,MIN,5.7,21.6,1.0,15.0,25.6
611,Gary Trent Jr.,SG,24,TOR,66,2118,.433,.493,.369,.522,.839,.560,.219,.481,91,90,102,96,107,96,82,124,-43.6,-43.8,1629018,Gary Trent Jr.,1610612761,TOR,66,31,35,32.1,21.9,32.0,1.6,0.2,0.3,3.3,4.3,2.0,0.073,0.093,1629018,Gary Trent Jr.,1610612761,TOR,G-F,24.0,63,63,0.596,2.78,5.05,0.55,0.539,0.011,1629018,Gary Trent Jr.,1610612761,TOR,G-F,24.0,63,59,0.404,1.33,3.43,0.389,0.367,0.022,32.1,0.5,2.2,1.6,0.8,1.5,TOR,1.5,8.2,2.4,5.1,21.7
612,P.J. Tucker,PF,37,PHI,75,1920,.427,.482,.393,.549,.826,.566,.102,.622,90,88,109,101,106,97,38,161,1.6,-7.3,200782,P.J. Tucker,1610612755,PHI,75,48,27,25.6,17.2,10.3,0.8,0.0,0.2,1.6,2.1,1.0,0.047,0.06,200782,P.J. Tucker,1610612755,PHI,F,38.0,72,70,0.638,3.57,6.6,0.541,0.553,-0.012,200782,P.J. Tucker,1610612755,PHI,F,38.0,72,68,0.362,1.33,3.75,0.356,0.351,0.004,25.6,1.3,2.7,0.5,0.6,2.4,PHI,5.9,12.1,1.0,15.8,6.5
613,Myles Turner,C,26,IND,62,1825,.548,.638,.373,.612,.783,.651,.377,.340,115,117,104,112,100,112,141,88,97.7,119.7,1626167,Myles Turner,1610612754,IND,62,29,33,29.4,26.9,29.9,1.4,0.0,0.1,2.2,3.5,1.6,0.053,0.059,1626167,Myles Turner,1610612754,IND,C-F,27.0,59,59,0.817,7.42,14.29,0.52,0.561,-0.042,1626167,Myles Turner,1610612754,IND,C-F,27.0,59,56,0.183,1.24,3.2,0.386,0.352,0.034,29.4,1.4,6.1,0.6,1.7,3.5,IND,5.4,22.9,0.9,10.8,22.0
